,lat,lon,amenity,name,lat2,lon2,amenity2,name2,lat3,lon3,amenity3,name3,total_travel_distance
0,49.044968,-122.221886,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,125743.48594754546
0,49.33704,-123.10078,post_office,Edgemont,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,36042.66903711727
0,49.061623,-122.38084,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,102616.0390287289
0,49.249348,-122.86157,post_office,Blue Mountain,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29808.63627779333
0,49.131382,-122.89225,post_office,Scottsdale,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,31306.62881947805
0,49.192165,-123.08373,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19173.429061071718
0,49.19126,-123.12941,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19149.72176993823
0,49.284386,-123.108635,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27232.0384945464
0,49.258682,-123.10147,post_office,Print Express,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23394.766243268714
0,49.231472,-123.11758,post_office,Oakridge,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20741.256913061698
0,49.289562,-123.132774,post_office,Robson Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,28897.306973300278
0,49.162506,-122.834076,post_office,Bear Creek,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,33737.247559307216
0,49.28113,-123.073944,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,25973.71408548975
0,49.023132,-123.069756,post_office,South Tsawwassen,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,44347.970770580025
0,49.2489,-122.81848,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,35340.460605005996
0,49.214706,-122.988106,post_office,South Slope,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19152.284742450996
0,49.231346,-123.00515,post_office,Old Orchard,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19958.212137737744
0,49.23339,-123.06648,post_office,Cedar Cottage,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,20299.090844198836
0,49.212982,-122.91906,post_office,Queens Park,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19137.822061818584
0,49.264355,-122.981445,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23740.4401017771
0,49.277,-122.79526,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,40949.78031501259
0,49.045826,-122.79523,post_office,South Surrey (White Rock LCD),49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,53119.48570844785
0,49.189613,-122.868576,post_office,Saint Helen's,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,27144.611106041044
0,49.27766,-122.90954,post_office,Simon Fraser University,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,29021.833309540612
0,49.219585,-122.64657,post_office,Maple Ridge Main,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,58704.22607175869
0,49.267914,-123.000275,post_office,Brentwood Town Centre,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,23956.378652367108
0,49.25114,-122.89568,post_office,Lougheed Town Centre,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,26241.815766176085
0,49.21204,-122.9204,post_office,Sixth Street,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,19090.656215234598
0,49.049873,-122.313614,post_office,Seven Oaks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,112705.95227921872
0,49.05056,-122.326035,post_office,Abbotsford Main,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,110946.31595646066
0,49.05027,-122.31887,cafe,Starbucks,49.193695,-123.18024,post_office,YVR Domestic Terminal,49.212658,-122.91935,cafe,Starbucks,111953.57483845387
